customer_id,age,gender,annual_income,spending_score,membership_years,online_purchases,discount_usage,churn,gender_encoded,income_per_purchase,spending_to_income_ratio,engagement_score,discount_sensitivity,age_group
239,61,Male,51705,61,2.3,142,0.18,False,1,361.57342657342656,1.1797698481771588,326.59999999999997,10.98,Seniors
240,43,Male,58244,74,5.8,175,0.96,True,1,330.9318181818182,1.2705171348121695,1015.0,71.03999999999999,Gen X
241,49,Female,94964,67,3.3,42,0.69,False,0,2208.4651162790697,0.7055305168274293,138.6,46.23,Gen X
242,23,Female,57437,91,4.5,94,0.8,False,0,604.6,1.5843445862423178,423.0,72.8,Gen Z
243,49,Female,97872,35,4.1,160,0.4,False,0,607.9006211180124,0.3576099395128331,656.0,14.0,Gen X
244,21,Female,94878,95,8.8,32,0.34,False,0,2875.090909090909,1.0012858618436307,281.6,32.300000000000004,Gen Z
245,28,Female,139006,15,9.1,170,0.23,True,0,812.9005847953216,0.10790901112182208,1547.0,3.45,Millennials
246,34,Male,125368,16,5.2,160,0.48,False,1,778.6832298136646,0.12762427413694086,832.0,7.68,Millennials
247,55,Female,92982,13,3.6,26,0.55,False,0,3443.777777777778,0.13981200662493817,93.60000000000001,7.15,Gen X
248,41,Female,70583,35,1.5,115,0.63,False,0,608.4741379310345,0.49587011036651885,172.5,22.05,Gen X
249,22,Female,58392,75,9.6,129,0.26,False,0,449.16923076923075,1.2844225236333744,1238.3999999999999,19.5,Gen Z
250,69,Female,27461,59,1.1,56,0.95,False,0,481.7719298245614,2.1485015112341137,61.60000000000001,56.05,Seniors
251,51,Female,120123,21,3.3,122,0.17,False,0,976.609756097561,0.1748208086711121,402.59999999999997,3.5700000000000003,Gen X
252,23,Male,30516,54,3.3,106,0.97,False,1,285.196261682243,1.7695635076681084,349.79999999999995,52.379999999999995,Gen Z
253,39,Male,99285,75,3.5,130,0.01,False,1,757.9007633587786,0.7554011179936546,455.0,0.75,Millennials
254,28,Male,37514,30,2.1,81,0.48,False,1,457.4878048780488,0.7997014447939436,170.1,14.399999999999999,Millennials
255,65,Female,148657,48,7.9,158,0.33,True,0,934.9496855345911,0.3228909503084281,1248.2,15.84,Seniors
256,33,Male,141251,35,1.7,120,0.45,False,1,1167.3636363636363,0.24778585638331763,204.0,15.75,Millennials
257,50,Male,120962,86,6.5,199,0.57,True,1,604.81,0.7109670805707577,1293.5,49.019999999999996,Gen X
258,26,Female,56268,38,1.7,52,0.44,True,0,1061.6603773584907,0.6753394469325371,88.39999999999999,16.72,Millennials
259,23,Female,110486,31,1.2,91,0.41,True,0,1200.9347826086957,0.2805785348369929,109.2,12.709999999999999,Gen Z
260,33,Female,120424,78,9.1,137,0.73,False,0,872.6376811594203,0.647711419650568,1246.7,56.94,Millennials
261,46,Male,56788,24,2.3,22,0.69,False,1,2469.0434782608695,0.42262449813340847,50.599999999999994,16.56,Gen X
262,20,Male,95749,49,8.3,34,0.83,True,1,2735.6857142857143,0.5117546919550073,282.20000000000005,40.669999999999995,Gen Z
263,37,Female,81049,96,5.7,110,0.25,False,0,730.1711711711712,1.1844686547644019,627.0,24.0,Millennials
264,53,Female,82493,32,1.2,49,0.61,False,0,1649.86,0.3879117015989235,58.8,19.52,Gen X
265,36,Male,56027,55,9.6,129,0.59,False,1,430.9769230769231,0.9816695521801988,1238.3999999999999,32.449999999999996,Millennials
266,43,Male,113547,79,2.8,73,0.37,False,1,1534.418918918919,0.6957471355473944,204.39999999999998,29.23,Gen X
267,20,Female,62849,58,8.7,84,0.49,True,0,739.4,0.9228468233384779,730.8,28.419999999999998,Gen Z
268,36,Female,120127,99,2.1,53,0.31,False,0,2224.574074074074,0.824127798080365,111.30000000000001,30.69,Millennials
269,37,Male,37858,3,8.6,100,0.14,False,1,374.83168316831683,0.07924348882666808,860.0,0.42000000000000004,Millennials
270,49,Female,104162,80,0.6,124,0.21,False,0,833.296,0.7680344079414758,74.39999999999999,16.8,Gen X
271,24,Male,99003,69,5.4,168,0.11,False,1,585.8165680473372,0.6969485773158389,907.2,7.59,Gen Z
272,69,Male,72395,85,7.8,45,0.68,False,1,1573.804347826087,1.1741142344084536,351.0,57.800000000000004,Seniors
273,58,Male,59758,10,9.4,196,0.66,False,1,303.34010152284264,0.1673416111650323,1842.4,6.6000000000000005,Gen X
274,50,Male,74312,83,9.1,137,0.95,True,1,538.4927536231884,1.1169124771234793,1246.7,78.85,Gen X
275,57,Female,88670,25,8.3,105,0.73,False,0,836.5094339622641,0.281944287808729,871.5000000000001,18.25,Gen X
276,56,Female,136758,68,8.9,150,0.05,True,0,905.682119205298,0.4972286813202884,1335.0,3.4000000000000004,Gen X
277,35,Male,102279,61,2.4,146,0.88,False,1,695.7755102040817,0.5964078647620724,350.4,53.68,Millennials
278,57,Male,35434,29,3.2,106,0.86,False,1,331.1588785046729,0.8184229835750974,339.20000000000005,24.94,Gen X
279,18,Male,84047,19,3.2,43,0.44,False,1,1910.159090909091,0.22606398800671054,137.6,8.36,Gen Z
280,28,Male,67775,43,4.1,167,0.59,False,1,403.42261904761904,0.634452231648838,684.6999999999999,25.369999999999997,Millennials
281,45,Male,95769,66,4.2,134,0.98,True,1,709.4,0.6891582871284028,562.8000000000001,64.67999999999999,Gen X
282,42,Female,134682,74,5.7,48,0.53,True,0,2748.612244897959,0.5494423902228954,273.6,39.22,Gen X
283,67,Female,86677,61,2.0,126,0.91,False,0,682.496062992126,0.7037622437324781,252.0,55.510000000000005,Seniors
284,40,Female,103555,43,7.1,7,0.08,False,0,12944.375,0.41523827917531747,49.699999999999996,3.44,Millennials
285,48,Female,148379,25,2.1,197,0.19,True,0,749.3888888888889,0.1684874544241436,413.70000000000005,4.75,Gen X
286,47,Male,105920,20,3.4,16,0.44,False,1,6230.588235294118,0.18882175226586104,54.4,8.8,Gen X
287,59,Male,128439,48,5.3,129,0.58,False,1,987.9923076923077,0.373718263144372,683.6999999999999,27.839999999999996,Gen X
288,52,Male,65734,83,8.1,115,0.82,True,1,566.6724137931035,1.2626646788572125,931.5,68.06,Gen X
289,24,Male,121665,87,7.5,37,0.99,False,1,3201.7105263157896,0.7150782887436814,277.5,86.13,Gen Z
290,33,Male,108503,24,6.6,165,0.39,True,1,653.6325301204819,0.22119204077306617,1089.0,9.36,Millennials
291,43,Female,60603,11,2.0,125,0.05,False,0,480.9761904761905,0.18150916621289376,250.0,0.55,Gen X
292,65,Male,96708,98,5.7,81,0.8,True,1,1179.3658536585365,1.0133598047731316,461.7,78.4,Seniors
293,69,Female,101926,55,1.3,192,0.6,False,0,528.1139896373057,0.5396071659831643,249.60000000000002,33.0,Seniors
294,66,Female,88803,28,4.1,62,0.2,False,0,1409.5714285714287,0.31530466313075006,254.2,5.6000000000000005,Seniors
295,19,Female,59332,69,4.4,72,0.49,False,0,812.7671232876712,1.162947481965887,316.8,33.81,Gen Z
296,18,Female,111703,63,0.9,189,0.74,False,0,587.9105263157895,0.5639955954629687,170.1,46.62,Gen Z
297,65,Male,41312,59,3.1,125,0.77,False,1,327.87301587301585,1.4281564678543766,387.5,45.43,Seniors
298,29,Female,113376,5,9.6,161,0.5,False,0,699.8518518518518,0.04410104431272933,1545.6,2.5,Millennials
299,22,Female,104526,51,9.6,66,0.31,False,0,1560.089552238806,0.4879168819241146,633.6,15.81,Gen Z
300,54,Female,64179,21,3.8,30,0.97,True,0,2070.2903225806454,0.32720983499275463,114.0,20.37,Gen X
301,49,Male,91442,12,0.9,20,0.66,False,1,4354.380952380952,0.13123072548719406,18.0,7.92,Gen X
302,26,Male,134332,50,2.2,188,0.41,False,1,710.7513227513227,0.37221213113777807,413.6,20.5,Millennials
303,58,Male,137961,4,4.2,82,0.28,False,1,1662.1807228915663,0.02899370111843202,344.40000000000003,1.12,Gen X
304,52,Female,60379,42,9.5,107,0.73,False,0,559.0648148148148,0.6956060882094768,1016.5,30.66,Gen X
305,36,Female,37297,84,1.8,152,0.24,False,0,243.77124183006535,2.252191865297477,273.6,20.16,Millennials
306,65,Male,22011,38,7.8,132,0.17,False,1,165.49624060150376,1.7264095225114715,1029.6,6.460000000000001,Seniors
307,33,Female,136130,25,1.5,37,0.53,True,0,3582.3684210526317,0.18364798354514067,55.5,13.25,Millennials
308,20,Male,140234,14,9.8,132,0.29,False,1,1054.390977443609,0.09983313604404068,1293.6000000000001,4.06,Gen Z
309,37,Male,64014,75,4.1,77,0.63,False,1,820.6923076923077,1.1716187084075358,315.7,47.25,Millennials
310,41,Female,132094,32,7.9,89,0.12,True,0,1467.7111111111112,0.2422517298287583,703.1,3.84,Gen X
311,50,Female,31738,11,3.8,146,0.65,True,0,215.9047619047619,0.3465876866847312,554.8,7.15,Gen X
312,41,Female,114333,61,6.5,88,0.28,False,0,1284.6404494382023,0.5335292522718725,572.0,17.080000000000002,Gen X
313,69,Female,67498,18,2.3,194,0.0,True,0,346.14358974358976,0.2666745681353522,446.2,0.0,Seniors
314,28,Male,147792,27,1.9,176,0.13,False,1,834.9830508474577,0.18268918480025984,334.4,3.5100000000000002,Millennials
315,66,Male,31120,55,9.4,33,0.93,True,1,915.2941176470588,1.7673521850899743,310.2,51.150000000000006,Seniors
316,25,Male,136517,54,9.2,58,0.87,False,1,2313.8474576271187,0.39555513232784195,533.5999999999999,46.98,Gen Z
317,53,Male,28767,82,8.9,28,0.23,False,1,991.9655172413793,2.850488406855077,249.20000000000002,18.86,Gen X
318,55,Male,42852,87,6.4,35,0.78,True,1,1190.3333333333333,2.030243629235508,224.0,67.86,Gen X
319,57,Female,99239,75,8.2,125,0.61,False,0,787.6111111111111,0.7557512671429579,1025.0,45.75,Gen X
320,37,Male,20929,21,1.2,138,0.97,False,1,150.568345323741,1.0033924219981842,165.6,20.37,Millennials
321,52,Male,97487,44,3.7,65,0.37,False,1,1477.0757575757575,0.4513422302460841,240.5,16.28,Gen X
322,65,Male,138387,5,3.5,42,0.68,False,1,3218.3023255813955,0.03613056139666298,147.0,3.4000000000000004,Seniors
323,42,Female,111575,87,6.5,85,0.06,False,0,1297.3837209302326,0.7797445664351333,552.5,5.22,Gen X
324,52,Female,146155,41,3.9,137,0.4,False,0,1059.0942028985507,0.28052410112551746,534.3,16.400000000000002,Gen X
325,42,Female,134149,59,1.9,188,0.96,False,0,709.7830687830688,0.4398094655942273,357.2,56.64,Gen X
326,46,Female,115040,89,6.2,111,0.54,False,0,1027.142857142857,0.7736439499304589,688.2,48.06,Gen X
327,35,Male,37438,54,8.2,15,0.29,False,1,2339.875,1.442384742774721,122.99999999999999,15.659999999999998,Millennials
328,63,Male,68515,74,4.1,185,0.12,False,1,368.36021505376345,1.0800554623075238,758.4999999999999,8.879999999999999,Seniors
329,35,Female,25744,22,1.8,69,0.7,False,0,367.77142857142854,0.8545680546923555,124.2,15.399999999999999,Millennials
330,19,Female,103820,83,2.4,105,0.64,True,0,979.433962264151,0.7994606048930842,252.0,53.120000000000005,Gen Z
331,52,Male,62417,65,2.8,150,0.37,False,1,413.3576158940397,1.0413829565663202,420.0,24.05,Gen X
332,33,Male,125284,64,3.3,64,0.95,False,1,1927.446153846154,0.5108393729446697,211.2,60.8,Millennials
333,58,Female,27069,71,6.6,41,0.02,True,0,644.5,2.6229265949979683,270.59999999999997,1.42,Gen X
334,53,Female,62359,4,6.2,71,0.3,True,0,866.0972222222222,0.06414471046681312,440.2,1.2,Gen X
335,50,Female,39799,65,7.1,56,0.92,False,0,698.2280701754386,1.6332068644940827,397.59999999999997,59.800000000000004,Gen X
336,21,Female,118746,15,3.9,151,0.32,True,0,781.2236842105264,0.12632004446465564,588.9,4.8,Gen Z
337,50,Male,113762,76,8.3,25,0.25,False,1,4375.461538461538,0.6680613913257503,207.50000000000003,19.0,Gen X
338,31,Male,140906,22,2.4,105,0.53,True,1,1329.301886792453,0.15613245709905896,252.0,11.66,Millennials
339,38,Male,90188,86,5.0,134,0.82,False,1,668.0592592592593,0.9535636670066971,670.0,70.52,Millennials
340,65,Female,109859,47,8.1,119,0.1,False,0,915.4916666666667,0.42782111615798435,963.9,4.7,Seniors
341,37,Female,142521,81,2.2,162,0.94,False,0,874.361963190184,0.5683372976613973,356.40000000000003,76.14,Millennials
342,25,Male,127674,93,1.5,191,0.8,True,1,664.96875,0.7284176888011654,286.5,74.4,Gen Z
343,24,Male,27597,46,8.9,9,0.18,False,1,2759.7,1.6668478457803384,80.10000000000001,8.28,Gen Z
344,20,Male,67093,14,3.8,60,0.71,False,1,1099.8852459016393,0.20866558359292325,228.0,9.94,Gen Z
345,34,Male,57226,50,7.0,125,0.38,False,1,454.1746031746032,0.8737287247055534,875.0,19.0,Millennials
346,50,Female,92127,20,0.7,49,0.4,True,0,1842.54,0.21709162351970648,34.3,8.0,Gen X
347,65,Male,134650,50,7.1,51,0.78,True,1,2589.423076923077,0.37133308577794283,362.09999999999997,39.0,Seniors
348,29,Male,111369,33,3.5,188,0.96,False,1,589.2539682539683,0.29631225924628934,658.0,31.68,Millennials
349,68,Male,97362,59,1.0,70,0.13,False,1,1371.2957746478874,0.6059859082598961,70.0,7.67,Seniors
350,39,Male,46417,43,6.3,37,0.42,False,1,1221.5,0.9263847297326411,233.1,18.06,Millennials
351,39,Male,38693,79,2.8,31,0.48,False,1,1209.15625,2.041712971338485,86.8,37.92,Millennials
352,63,Male,99674,12,4.2,169,0.38,True,1,586.3176470588236,0.12039247948311496,709.8000000000001,4.5600000000000005,Seniors
353,47,Male,140956,40,1.3,62,0.36,False,1,2237.3968253968255,0.28377649763046625,80.60000000000001,14.399999999999999,Gen X
354,55,Female,135598,20,1.9,93,0.05,False,0,1442.531914893617,0.14749480080827151,176.7,1.0,Gen X
355,55,Female,139028,94,3.3,186,0.69,False,0,743.4652406417113,0.6761227954081193,613.8,64.86,Gen X
356,62,Female,147517,38,1.4,14,0.44,False,0,9834.466666666667,0.2575974294488093,19.599999999999998,16.72,Seniors
357,68,Female,73161,3,9.2,164,0.19,False,0,443.4,0.04100545372534547,1508.8,0.5700000000000001,Seniors
358,25,Male,141316,28,0.6,164,0.82,False,1,856.4606060606061,0.19813750743015654,98.39999999999999,22.959999999999997,Gen Z
359,44,Female,22169,56,5.1,79,0.8,False,0,277.1125,2.5260498894853174,402.9,44.800000000000004,Gen X
360,44,Female,104092,90,1.7,8,0.49,False,0,11565.777777777777,0.8646197594435692,13.6,44.1,Gen X
361,51,Male,42052,94,3.4,154,0.3,False,1,271.3032258064516,2.235327689527252,523.6,28.2,Gen X
362,38,Male,91849,13,9.3,36,0.64,False,1,2482.4054054054054,0.14153665254929287,334.8,8.32,Millennials
363,47,Female,93851,77,2.0,48,0.29,False,0,1915.3265306122448,0.820449435807823,96.0,22.33,Gen X
364,50,Female,28036,66,9.7,85,0.24,True,0,326.0,2.3541161363960623,824.4999999999999,15.84,Gen X
365,45,Male,51778,37,2.5,28,0.73,False,1,1785.448275862069,0.7145892077716405,70.0,27.009999999999998,Gen X
366,64,Female,47734,49,7.5,196,0.04,False,0,242.30456852791878,1.0265219759500566,1470.0,1.96,Seniors
367,50,Male,43173,66,5.7,190,0.09,True,1,226.0366492146597,1.5287332360503092,1083.0,5.9399999999999995,Gen X
368,22,Male,50403,36,8.9,51,0.01,False,1,969.2884615384615,0.7142431998095351,453.90000000000003,0.36,Gen Z
369,65,Male,86321,54,5.8,104,0.15,False,1,822.1047619047619,0.6255719929101841,603.1999999999999,8.1,Seniors
370,36,Male,91675,26,5.6,170,0.07,False,1,536.1111111111111,0.28361058085628577,951.9999999999999,1.8200000000000003,Millennials
371,21,Female,26344,75,2.4,101,1.0,False,0,258.27450980392155,2.846948071667173,242.39999999999998,75.0,Gen Z
372,52,Male,38800,72,2.1,29,0.29,False,1,1293.3333333333333,1.8556701030927836,60.900000000000006,20.88,Gen X
373,66,Male,45372,40,9.2,127,0.15,False,1,354.46875,0.8816009873931059,1168.3999999999999,6.0,Seniors
374,34,Female,81516,43,3.6,82,0.24,True,0,982.1204819277109,0.5275038029343933,295.2,10.32,Millennials
375,61,Male,40538,22,4.0,10,0.94,True,1,3685.2727272727275,0.5427006759090236,40.0,20.68,Seniors
376,45,Female,83918,20,7.7,106,0.52,False,0,784.2803738317757,0.2383278915131438,816.2,10.4,Gen X
377,47,Female,34973,8,3.7,167,0.36,False,0,208.17261904761904,0.22874789123037773,617.9,2.88,Gen X
378,46,Female,91155,29,9.5,1,0.87,False,0,45577.5,0.31813943283418356,9.5,25.23,Gen X
379,63,Male,120240,40,7.5,39,0.39,False,1,3006.0,0.33266799733865604,292.5,15.600000000000001,Seniors
380,23,Female,79500,90,6.2,21,0.34,False,0,3613.6363636363635,1.1320754716981132,130.20000000000002,30.6,Gen Z
381,52,Female,56575,30,8.9,65,0.21,True,0,857.1969696969697,0.5302695536897923,578.5,6.3,Gen X
382,58,Male,125455,81,1.0,15,0.38,False,1,7840.9375,0.6456498346020485,15.0,30.78,Gen X
383,54,Female,62261,84,2.9,132,0.32,True,0,468.1278195488722,1.3491591847223783,382.8,26.88,Gen X
384,41,Female,130659,55,4.9,188,0.68,True,0,691.3174603174604,0.42094306553700855,921.2,37.400000000000006,Gen X
385,46,Female,47716,16,2.7,61,0.29,True,0,769.6129032258065,0.3353172939894375,164.70000000000002,4.64,Gen X
386,66,Female,23236,46,7.6,148,0.58,False,0,155.94630872483222,1.9796866930624892,1124.8,26.68,Seniors
387,63,Female,35848,62,9.2,138,0.07,False,0,257.8992805755396,1.7295246596741798,1269.6,4.340000000000001,Seniors
388,48,Male,22352,7,4.5,87,0.19,False,1,254.0,0.3131710808876163,391.5,1.33,Gen X
389,52,Female,21932,80,3.8,105,0.41,False,0,206.9056603773585,3.6476381542950937,399.0,32.8,Gen X
390,50,Female,96449,45,9.6,34,0.94,False,0,2755.6857142857143,0.46656782340926295,326.4,42.3,Gen X
391,69,Male,28556,59,4.7,124,0.38,False,1,228.448,2.0661157024793386,582.8000000000001,22.42,Seniors
392,38,Male,106836,56,5.1,110,0.66,False,1,962.4864864864865,0.5241678834849676,561.0,36.96,Millennials
393,49,Male,25498,48,3.8,176,0.26,False,1,144.05649717514123,1.8825005882814339,668.8,12.48,Gen X
394,40,Female,96118,27,9.1,33,0.13,True,0,2827.0,0.2809047212800932,300.3,3.5100000000000002,Millennials
395,50,Male,70098,53,5.9,98,0.06,False,1,708.060606060606,0.7560843390681617,578.2,3.1799999999999997,Gen X
396,20,Female,84386,87,7.7,61,0.31,False,0,1361.0645161290322,1.0309767022965894,469.7,26.97,Gen Z
397,35,Female,132169,88,8.2,10,0.16,False,0,12015.363636363636,0.6658142226997253,82.0,14.08,Millennials
398,42,Male,29569,73,3.7,182,0.17,True,1,161.5792349726776,2.4688017856538944,673.4,12.41,Gen X
399,59,Male,136127,35,4.6,84,0.76,False,1,1601.4941176470588,0.2571128431538196,386.4,26.6,Gen X
400,48,Female,146060,51,8.6,65,0.02,False,0,2213.030303030303,0.3491715733260304,559.0,1.02,Gen X
401,20,Male,76882,84,4.0,77,0.56,False,1,985.6666666666666,1.0925834395567233,308.0,47.040000000000006,Gen Z
402,57,Female,90393,37,8.0,1,0.38,True,0,45196.5,0.4093237308198644,8.0,14.06,Gen X
403,63,Male,20340,81,9.4,133,0.51,True,1,151.7910447761194,3.982300884955752,1250.2,41.31,Seniors
404,41,Male,63949,95,6.4,80,0.56,False,1,789.4938271604939,1.4855588046724735,512.0,53.2,Gen X
405,67,Male,102302,57,7.5,15,0.31,False,1,6393.875,0.5571738577935915,112.5,17.669999999999998,Seniors
406,49,Female,82443,8,8.1,28,0.3,False,0,2842.862068965517,0.0970367405358854,226.79999999999998,2.4,Gen X
407,64,Male,111668,79,8.5,23,0.73,False,1,4652.833333333333,0.707454239352366,195.5,57.67,Seniors
408,39,Female,94027,95,4.3,109,0.87,False,0,854.790909090909,1.0103480915056313,468.7,82.65,Millennials
409,40,Female,20138,94,1.0,107,0.19,True,0,186.46296296296296,4.667792233588242,107.0,17.86,Millennials
410,19,Female,20358,20,4.3,145,0.1,True,0,139.43835616438355,0.9824147755182238,623.5,2.0,Gen Z
411,44,Female,139619,53,6.9,113,0.9,False,0,1224.7280701754387,0.37960449509020977,779.7,47.7,Gen X
412,59,Male,95250,12,4.8,98,0.35,False,1,962.1212121212121,0.12598425196850394,470.4,4.199999999999999,Gen X
413,19,Female,105376,49,7.6,141,0.55,False,0,742.0845070422536,0.4650015183723049,1071.6,26.950000000000003,Gen Z
414,43,Female,119931,17,3.9,142,0.36,True,0,838.6783216783217,0.14174817186548933,553.8,6.12,Gen X
415,34,Male,50654,64,6.5,139,0.13,True,1,361.8142857142857,1.2634737631776365,903.5,8.32,Millennials
416,57,Female,45879,42,2.3,28,0.59,False,0,1582.0344827586207,0.9154515137644674,64.39999999999999,24.779999999999998,Gen X
417,50,Male,101532,94,7.6,42,0.53,False,1,2361.2093023255816,0.92581649135248,319.2,49.82,Gen X
418,26,Female,75778,29,5.7,99,0.2,False,0,757.78,0.38269682493599727,564.3000000000001,5.800000000000001,Millennials
419,60,Male,57772,19,2.4,61,0.45,False,1,931.8064516129032,0.3288790417503289,146.4,8.55,Gen X
420,65,Female,78478,11,3.3,123,0.8,True,0,632.8870967741935,0.14016667091414153,405.9,8.8,Seniors
421,56,Male,84353,98,7.6,64,0.59,False,1,1297.7384615384615,1.161784406008085,486.4,57.82,Gen X
422,46,Female,46762,50,5.1,31,0.1,True,0,1461.3125,1.0692442581583337,158.1,5.0,Gen X
423,59,Female,33283,71,2.6,81,0.55,False,0,405.890243902439,2.1332211639575758,210.6,39.050000000000004,Gen X
424,43,Male,83922,58,9.7,10,0.7,True,1,7629.272727272727,0.6911179428516956,97.0,40.599999999999994,Gen X
425,52,Male,59420,34,7.3,8,0.79,False,1,6602.222222222223,0.572197913160552,58.4,26.86,Gen X
426,67,Male,75568,20,9.6,149,0.63,True,1,503.7866666666667,0.26466229091679017,1430.3999999999999,12.6,Seniors
427,42,Male,105090,50,4.6,59,0.15,False,1,1751.5,0.47578266247977924,271.4,7.5,Gen X
428,41,Female,40219,88,5.0,178,0.71,False,0,224.68715083798884,2.188020587284617,890.0,62.48,Gen X
429,30,Female,77169,10,9.0,197,0.68,False,0,389.74242424242425,0.12958571447083672,1773.0,6.800000000000001,Millennials
430,24,Male,120455,32,5.5,198,0.02,False,1,605.3015075376884,0.2656593748702835,1089.0,0.64,Gen Z
